股票代號,公司名稱
/045097,潤泰新凱基16購01
/045098,台灣50群益13購06
/045099,滬深2X群益14購02
/045100,台聚群益13購02
/045101,中鋼群益14購04
/045102,聯電群益13購15
/045103,鴻海群益13購08
/045104,英業達群益13購01
/045105,友達群益13購08
/045106,大榮群益14購01
/045107,新唐群益13購06
/045108,乙盛群益13購01
/045109,矽格群益13購03
/045110,矽格群益14購01
/045111,同欣電群益13購04
/045112,晶碩群益14購01
/045113,滬深2X元大13購16
/045114,A50正2元大13購03
/045115,亞聚元大13購01
/045116,亞聚元大15購02
/045117,榮成元大13購02
/045118,國巨元大13購11
/045119,國巨元大13購12
/045120,佳世達元大13購01
/045121,鴻準元大14購01
/045122,瑞昱元大13購06
/045123,瑞昱元大15購02
/045124,友達元大13購18
/045125,友達元大15購01
/045126,新光金元大17購01
/045127,潤泰全元大13購02
/045128,潤泰全元大14購01
/045129,奇鋐元大13購04
/045130,欣興元大13購09
/045131,康普元大14購01
/045132,新唐元大13購11
/045133,新唐元大15購03
/045134,泰鼎元大15購01
/045135,松翰元大13購03
/045136,松翰元大17購01
/045137,同欣電元大13購19
/045138,同欣電元大13購20
/045139,康舒元大13購01
/045140,臺股指元大14購09
/045141,榮成國票14購02
/045142,台積電國票14購05
/045143,台積電國票14購06
/045144,台積電國票15購03
/045145,順德國票14購01
/045146,大榮國票14購01
/045147,聯詠國票14購02
/045148,聯詠國票14購03
/045149,聯詠國票14購04
/045150,聯詠國票15購01
/045151,華擎國票14購01
/045152,同欣電國票14購02
/045153,騰輝電國票14購01
/045154,潤泰全國泰15購02
/045155,康普國泰15購01
/045156,新唐國泰15購01
/045157,祥碩國泰15購01
/045158,潤泰全兆豐13購01
/045159,T50正2中信15購01
/045160,東鋼中信13購01
/045161,聯電中信14購02
/045162,慧洋中信13購01
/045163,富邦金中信14購03
/045164,永豐金中信13購01
/045165,奇鋐中信13購01
/045166,群創中信13購02
/045167,新唐中信15購01
/045168,同欣電中信13購02
/045169,瑞昱麥證13購01
/045170,華新科麥證13購02
/045171,大立光麥證14購01
/045172,大成鋼凱基13購07
/045173,大成鋼凱基18購01
/045174,大成鋼凱基18購02
/045175,鴻海凱基16購03
/045176,國巨凱基13購09
/045177,華邦電凱基13購06
/045178,智邦凱基13購03
/045179,金像電凱基13購04
/045180,京元電凱基13購02
/045181,聯發科凱基13購16
/045182,全新凱基14購02
/045183,強茂凱基14購02
/045184,長榮航凱基13購02
/045185,慧洋凱基13購03
/045186,大立光凱基13購05
/045187,聯詠凱基13購07
/045188,揚明光凱基13購04
/045189,揚明光凱基14購02
/045190,貿聯凱基13購03
/045191,晶碩凱基14購02
/045192,愛普凱基17購01
/045193,矽創凱基15購01
/045194,南電凱基14購03
/045195,南茂凱基14購04
/045196,南茂凱基18購01
/045197,榮成永豐13購01
/045198,中鋼永豐13購05
/045199,東鋼永豐13購02
/045200,大成鋼永豐13購03
/045201,聯電永豐13購09
/045202,華通永豐13購01
/045203,國巨永豐13購02
/045204,宏碁永豐13購01
/045205,金像電永豐13購01
/045206,凱美永豐13購01
/045207,義隆永豐13購01
/045208,強茂永豐13購02
/045209,華新科永豐13購01
/045210,大榮永豐13購02
/045211,慧洋永豐13購02
/045212,王品永豐13購02
/045213,晶豪科永豐13購05
/045214,嘉晶永豐13購02
/045215,晶技永豐13購01
/045216,揚明光永豐13購03
/045217,嘉澤永豐13購02
/045218,日月光永豐13購01
/045219,盛群永豐13購01
/045220,力成永豐13購01
/045221,同欣電永豐13購05
/045222,晶心科永豐13購03
/045223,至上永豐13購01
/045224,元黃金群益15購01
/045225,亞德客群益13購02
/045226,亞德客群益14購02
/045227,中鋼群益14購05
/045228,華通群益13購02
/045229,台積電群益15購08
/045230,金像電群益13購03
/045231,聯發科群益13購07
/045232,聯發科群益13購08
/045233,嘉澤群益13購01
/045234,康舒群益14購01
/045235,亞德客統一15購01
/045236,聯詠統一14購10
/045237,華晶科統一15購01
/045238,玉晶光統一15購02
/045239,貿聯統一15購01
/045240,新唐統一15購07
/045241,矽創統一15購03
/045242,T50反1元富16購03
/045243,鴻海元富16購01
/045244,國巨元富16購02
/045245,台積電元富16購07
/045246,光罩元富16購02
/045247,強茂元富14購01
/045248,大榮元富14購01
/045249,玉晶光元富16購02
/045250,創意元富16購01
/045251,揚明光元富13購01
/045252,揚明光元富15購01
/045253,世芯元富14購02
/045254,世芯元富16購02
/045255,晶心科元富13購01
/045256,榮成元大13購03
/045257,中鋼元大13購08
/045258,中鋼元大14購04
/045259,盛餘元大13購02
/045260,台船元大13購02
/045261,聯電元大13購39
/045262,聯電元大15購09
/045263,鴻海元大13購13
/045264,國巨元大13購14
/045265,國巨元大15購02
/045266,矽統元大13購03
/045267,威盛元大13購02
/045268,聯發科元大13購14
/045269,聯發科元大15購03
/045270,聯發科元大17購02
/045271,富邦金元大17購01
/045272,國泰金元大17購01
/045273,新光金元大17購02
/045274,大立光元大13購07
/045275,大立光元大15購03
/045276,嘉澤元大13購01
/045277,世芯元大13購10
/045278,新唐元大14購02
/045279,和碩元大13購01
/045280,盛群元大13購02
/045281,台表科元大13購05
/045282,台表科元大15購02
/045283,GIS元大13購01
/045284,愛普元大13購11
/045285,愛普元大15購02
/045286,矽創元大13購10
/045287,南茂元大15購01
/045288,潤泰新元大15購02
/045289,T50正2國票13購03
/045290,臺指反國票17購01
/045291,道瓊反國票14購02
/045292,恆大國票14購01
/045293,可成國票13購02
/045294,奇鋐國票14購02
/045295,玉晶光國票14購01
/045296,嘉澤國票14購01
/045297,泰鼎國票14購02
/045298,崇越國票13購01
/045299,大成鋼富邦15購01
/045300,聯發科富邦19購01
/045301,慧洋富邦13購01
/045302,康普中信13購01
/045303,中石化永豐13購01
/045304,儒鴻永豐13購01
/045305,和大永豐13購01
/045306,華新永豐13購01
/045307,新光鋼永豐13購02
/045308,聯電永豐13購10
/045309,台積電永豐13購05
/045310,華邦電永豐13購02
/045311,佳世達永豐13購01
/045312,南亞科永豐13購01
/045313,聯發科永豐13購02
/045314,興富發永豐13購01
/045315,長榮航永豐13購01
/045316,聯詠永豐13購03
/045317,玉晶光永豐13購04
/045318,嘉澤永豐13購03
/045319,世芯永豐13購05
/045320,天鈺永豐13購04
/045321,致新永豐13購01
/045322,潤泰新永豐13購02
/045323,矽統兆豐13購02
/045324,京元電兆豐15購01
/045325,嘉澤兆豐13購01
/045326,松翰兆豐15購01
/045327,愛普兆豐14購01
/045328,微星統一14購02
/045329,全新統一15購01
/045330,嘉晶統一14購05
/045331,嘉澤統一14購01
/045332,嘉澤統一14購02
/045333,嘉澤統一15購01
/045334,嘉澤統一15購02
/045335,世芯統一14購05
/045336,世芯統一14購06
/045337,祥碩統一15購01
/045338,南電統一14購04
/045339,華夏元富13購01
/045340,春源元富13購01
/045341,台積電元富19購02
/045342,台積電元富19購03
/045343,京元電元富13購01
/045344,台新金元富13購01
/045345,泰鼎元富13購01
/045346,泰鼎元富16購01
/045347,天鈺元富16購01
/045348,新光鋼麥證14購01
/045349,富邦金麥證13購01
/045350,晶豪科麥證13購01
/045351,天鈺麥證13購02
/045352,愛普麥證14購01
/045353,南亞凱基14購01
/045354,聚陽凱基13購01
/045355,和大凱基14購01
/045356,中鋼凱基14購06
/045357,中鋼凱基14購07
/045358,東鋼凱基13購03
/045359,東鋼凱基14購04
/045360,豐興凱基13購01
/045361,聯電凱基13購22
/045362,金像電凱基14購03
/045363,金像電凱基15購01
/045364,威盛凱基13購01
/045365,聯發科凱基15購03
/045366,全新凱基14購03
/045367,富邦金凱基15購02
/045368,聯詠凱基14購04
/045369,華擎凱基13購01
/045370,嘉澤凱基14購01
/045371,世芯凱基14購04
/045372,世芯凱基17購01
/045373,新唐凱基13購04
/045374,天鈺凱基13購08
/045375,瀚宇博凱基13購01
/045376,精成科凱基13購02
/045377,AES凱基13購01
/045378,潤泰新凱基16購02
/045379,世紀鋼凱基16購01
/045380,群創康和13購01
/045381,上証2X群益13購03
/045382,台聚群益13購03
/045383,聯電群益14購11
/045384,台達電群益13購03
/045385,佳世達群益13購01
/045386,全新群益13購01
/045387,全新群益15購01
/045388,健和興群益13購02
/045389,大立光群益15購04
/045390,大立光群益17購02
/045391,奇鋐群益13購02
/045392,威健群益13購01
/045393,聯詠群益14購03
/045394,聯詠群益15購03
/045395,晶技群益13購03
/045396,華晶科群益13購01
/045397,緯創群益13購01
/045398,世芯群益13購03
/045399,世芯群益13購04
/045400,合勤控群益14購01
/045401,泰鼎群益15購01
/045402,臻鼎群益14購01
/045403,天鈺群益13購02
/045404,祥碩群益13購07
/045405,崇越群益14購01
/045406,彩晶群益13購03
/045407,台表科群益13購02
/045408,愛普群益14購02
/045409,晶心科群益13購03
/045410,矽創群益13購03
/045411,潤泰新群益15購01
/045412,永光國票14購01
/045413,華邦電國票14購02
/045414,聯發科國票13購05
/045415,世芯國票13購04
/045416,世芯國票14購01
/045417,世芯國票15購03
/045418,日月光國票13購02
/045419,致伸國票14購01
/045420,晶心科國票13購03
/045421,中鋼富邦15購02
/045422,聯電富邦14購05
/045423,台積電富邦15購07
/045424,大立光富邦15購02
/045425,T50反1元大15購04
/045426,中鋼元大13購09
/045427,中鋼元大13購10
/045428,聯電元大13購41
/045429,聯電元大15購10
/045430,國巨元大13購15
/045431,國巨元大15購03
/045432,台積電元大13購35
/045433,台積電元大13購36
/045434,矽統元大13購04
/045435,金像電元大13購06
/045436,金像電元大13購07
/045437,金像電元大15購01
/045438,富邦金元大15購02
/045439,潤泰全元大14購02
/045440,潤泰全元大15購03
/045441,晶豪科元大13購13
/045442,聯詠元大13購17
/045443,聯詠元大13購18
/045444,揚明光元大13購03
/045445,揚明光元大15購02
/045446,康普元大14購02
/045447,康普元大14購03
/045448,新唐元大13購12
/045449,新唐元大14購03
/045450,泰鼎元大13購03
/045451,泰鼎元大13購04
/045452,泰鼎元大15購02
/045453,同欣電元大13購21
/045454,南電元大13購11
/045455,南電元大13購12
/045456,潤泰新元大13購03
/045457,潤泰新元大15購03
/045458,中鋼國泰15購02
/045459,中鋼國泰16購01
/045460,允強國泰15購01
/045461,聯電國泰15購08
/045462,微星國泰15購01
/045463,萬海國泰15購01
/045464,萬海國泰15購02
/045465,萬海國泰15購03
/045466,新唐國泰15購02
/045467,潤泰新國泰15購04
/045468,T50反1第一19購01
/045469,萬海第一19購01
/045470,儒鴻統一13購01
/045471,金像電統一14購02
/045472,萬海統一14購01
/045473,萬海統一14購02
/045474,萬海統一14購03
/045475,萬海統一15購01
/045476,萬海統一16購01
/045477,揚明光統一15購05
/045478,南亞科元富14購01
/045479,萬海元富13購01
/045480,萬海元富13購02
/045481,萬海元富13購03
/045482,萬海元富15購01
/045483,萬海元富15購02
/045484,大立光元富13購05
/045485,大立光元富19購01
/045486,嘉澤元富14購01
/045487,亞聚中信13購01
/045488,英業達中信13購01
/045489,宏達電中信13購01
/045490,萬海中信13購02
/045491,京鼎中信13購01
/045492,嘉澤中信13購01
/045493,精成科中信13購01
/045494,T50反1兆豐18購01
/045495,國巨兆豐13購03
/045496,強茂兆豐14購01
/045497,大立光兆豐14購02
/045498,世芯兆豐13購02
/045499,晶碩兆豐13購01
/045500,上証2X凱基15購01
/045501,亞聚凱基15購01
/045502,中鋼凱基15購03
/045503,中鋼凱基17購01
/045504,上銀凱基14購02
/045505,聯電凱基13購23
/045506,鴻海凱基17購01
/045507,國巨凱基14購04
/045508,台積電凱基13購22
/045509,台積電凱基18購04
/045510,旺宏凱基14購01
/045511,萬海凱基13購02
/045512,萬海凱基13購03
/045513,萬海凱基15購02
/045514,晶豪科凱基15購01
/045515,欣興凱基13購04
/045516,晶技凱基15購01
/045517,玉晶光凱基14購02
/045518,松翰凱基14購01
/045519,矽格凱基15購03
/045520,安普新凱基13購01
/045521,矽創凱基14購03
/045522,至上凱基15購01
/045523,美利達凱基13購01
/045524,萬海麥證13購01
/045525,萬海麥證13購02
/045526,華新康和13購01
/045527,強茂康和13購01
/045528,萬海康和14購01
/045529,萬海康和15購01
/045530,萬海康和15購02
/045531,國泰金康和13購02
/045532,彩晶康和13購01
/045533,深中小群益15購01
/045534,永光群益13購01
/045535,上銀群益13購02
/045536,聯電群益14購12
/045537,聯電群益14購13
/045538,國巨群益13購09
/045539,國巨群益13購10
/045540,國巨群益14購03
/045541,台積電群益19購01
/045542,友達群益13購09
/045543,聯發科群益14購03
/045544,裕民群益13購05
/045545,萬海群益13購06
/045546,萬海群益13購07
/045547,萬海群益13購08
/045548,萬海群益15購01
/045549,萬海群益15購02
/045550,台耀群益14購01
/045551,世紀鋼群益13購01
/045552,臺股指群益13購11
/045553,臺股指群益13購12
/045554,臺股指群益13購13
/045555,臺股指群益13購14
/045556,台聚永豐13購02
/045557,華榮永豐13購01
/045558,永光永豐13購03
/045559,中鋼永豐13購06
/045560,東鋼永豐13購03
/045561,春源永豐13購02
/045562,豐興永豐13購02
/045563,大成鋼永豐13購04
/045564,盛餘永豐13購02
/045565,允強永豐13購02
/045566,台橡永豐13購01
/045567,中橡永豐13購01
/045568,裕隆永豐13購01
/045569,中華永豐13購01
/045570,宏達電永豐13購01
/045571,萬海永豐13購01
/045572,萬海永豐13購02
/045573,萬海永豐13購03
/045574,萬海永豐14購01
/045575,富邦金永豐13購02
/045576,國泰金永豐13購02
/045577,潤泰全永豐13購03
/045578,玉晶光永豐13購05
/045579,世芯永豐13購06
/045580,寶成永豐13購02
/045581,潤泰新永豐13購03
